id,label
n3804,"Maskell Peter, 1999, Making Connections T, P35"
n3805,"Steiner M, 2006, Reg Cities, V29, P199"
n3806,"Asheim Bt, 2011, Reg Stud, V45, P875, Doi 10.1080/00343404.2011.596701"
n3807,"Van Wijk R., 2003, The Blackwell Handbo, P428"
n3808,"Wenger Ec, 2000, Harvard Bus Rev, V78, P139"
n3809,"Lagendijk A, 2011, Handbook Of Regional Innovation And Growth, P597"
n3810,"Williamson O. E., 1975, Markets And Hierarch"
n3811,"Powell W. W., 2000, To Profit Or Not To, P169"
n3812,"Zucker L. G., 1999, Intellectual Capital"
n3813,"Ris3 (guide To Research And Innovation Strategies For Smart Specialization), 2012, Guide To Research An"
n3814,"Istat (istituto Nazionale Di Statistica [national Insitute Of Statistics]), 2001, 8 Censimento General"
n3815,"Cooke P, 2005, Forbes, P34"
n3816,"Peters T., 1982, Search Of Excellence"
n3817,"Gulati R, 1995, Admin Sci Quart, V40, P619, Doi 10.2307/2393756"
n3818,"Galaskiewicz J., 1994, Advances In Social N, Vxi-xvii"
n3819,"Hagedoorn J, 2002, Organ Stud, V23, P525, Doi 10.1177/0170840602234002"
n3820,"Oughton C., 2002, J Technology Transfe, V27, P97, Doi Doi 10.1023/a:1013104805703"
n3821,"Owen-smith J, 2004, Organ Sci, V15, P5, Doi 10.1287/orsc.1030.0054"
n3822,"Dyer Jh, 1996, Strategic Manage J, V17, P271, Doi 10.1002/(sici)1097-0266(199604)17:4<271::aid-smj807>3.0.co;2-y"
n3823,"Williamson O. E., 1985, Economic Institution"
n3824,"Amin A, 2008, Community Economic C"
n3825,"Helfat C.e., 2007, Dynamic Capabilities"
n3826,"Ire (innovating Regions In Europe), 2006, Synthesis Report"
n3827,"Murray F. E., 2002, Managing Industrial, P182"
n3828,"Malecki Ej, 2002, Econ Geogr, V78, P399, Doi 10.2307/4140796"
n3829,"Diez-vial I, 2014, Knowl Man Res Pract, V12, P276, Doi 10.1057/kmrp.2014.7"
n3830,"Coleman J. S., 1988, Am J Sociol, V94, P95, Doi Doi 10.1086/228943"
n3831,"Sammarra A., 2008, J Manage Stud, V45, P800, Doi Doi 10.1111/j.1467-6486.2008.00770.x"
n3832,"Labianca G, 1998, Acad Manage J, V41, P56"
n3833,"Wijk R, 2008, J Manage Stud, V45, P830"
n3834,"Das Tk, 2001, Organ Stud, V22, P251, Doi 10.1177/0170840601222004"
n3835,"Dyer Jh, 1998, Acad Manage Rev, V23, P660, Doi 10.2307/259056"
n3836,"Lazaric N, 2008, Reg Stud, V42, P837, Doi 10.1080/00343400701827386"
n3837,"Yli-renko H, 2001, Strategic Manage J, V22, P587, Doi 10.1002/smj.183"
n3838,"Ingram P, 2000, Am J Sociol, V106, P387, Doi 10.1086/316965"
n3839,"Lee Sh, 2005, Ieee T Eng Manage, V52, P59, Doi 10.1109/tem.2004.839955"
n3840,"Subramaniam M, 2005, Acad Manage J, V48, P450"
n3841,"Blyler M, 2003, Strategic Manage J, V24, P677, Doi 10.1002/smj.327"
n3842,"Youndt Ma, 2004, J Manage Stud, V41, P335, Doi 10.1111/j.1467-6486.2004.00435.x"
n3843,"Molina-morales Fx, 2009, Strategic Manage J, V30, P1013, Doi 10.1002/smj.766"
n3844,"Ter Wal A., 2007, Ind Innov, V14, P177, Doi Doi 10.1080/13662710701253441"
n3845,"Cook Jm, 2012, New England J Politi, Viv, P1"
n3846,"Kasztler Andrea, 2009, Journal Of Intellectual Capital, V10, Doi 10.1108/14691930910977761"
n3847,"Whittington Kb, 2009, Admin Sci Quart, V54, P90"
n3848,"Tallman S, 2004, Acad Manage Rev, V29, P258"
n3849,"Boschma Ra, 2005, Reg Stud, V39, P61, Doi 10.1080/0034340052000320887"
n3850,"Young-ybarra M, 1999, Organ Sci, V10, P439"
n3851,"Moran P, 2005, Strategic Manage J, V26, P1129, Doi 10.1002/smj.486"
n3852,"Lofsten H, 2005, Technovation, V25, P1025, Doi 10.1016/j.technovation.2004.02.007"
n3853,"Maskell P., 2001, Ind Corp Change, V10, P921, Doi Doi 10.1093/icc/10.4.921"
n3854,"Bakouros Yl, 2002, Technovation, V22, P123, Doi 10.1016/s0166-4972(00)00087-0"
n3855,"Arikan At, 2009, Acad Manage Rev, V34, P658"
n3856,"Shaver Jm, 2000, Strategic Manage J, V21, P1175"
n3857,"Mu J., 2008, J Knowledge Manageme, V12, P86, Doi Doi 10.1108/13673270810884273"
n3858,"Bontis N., 1998, Manage Decis, V36, P63, Doi Doi 10.1108/00251749810204142"
n3859,"Reagans R, 2003, Admin Sci Quart, V48, P240, Doi 10.2307/3556658"
n3860,"Bell Gg, 2007, Organ Sci, V18, P955, Doi 10.1287/orsc.1070.0308"
n3861,"Jaffe Ab, 1993, Q J Econ, V108, P577, Doi 10.2307/2118401"
n3862,"Reed Kk, 2006, J Manage Stud, V43, P867, Doi 10.1111/j.1467-6486.2006.00614.x"
n3863,"Smith Hl, 2007, Environ Plann C, V25, P98, Doi 10.1068/c0561"
n3864,"Simonin Bl, 1999, Strategic Manage J, V20, P595, Doi 10.1002/(sici)1097-0266(199907)20:7<595::aid-smj47>3.0.co;2-5"
n3865,"Chow Ws, 2008, Inform Manage-amster, V45, P458, Doi [10.1016/j.im.2008.06.007, 10.1016/j.im.2008-06.007]"
n3866,"Mian Sa, 1996, Res Policy, V25, P325, Doi 10.1016/0048-7333(95)00828-4"
n3867,"Adler Ps, 2002, Acad Manage Rev, V27, P17, Doi 10.2307/4134367"
n3868,"Huselid Ma, 1997, Acad Manage J, V40, P171, Doi 10.2307/257025"
n3869,"Molina-morales Fx, 2010, J Small Bus Manage, V48, P258"
n3870,"Morrison A, 2008, Reg Stud, V42, P817, Doi 10.1080/00343400701654178"
n3871,"Krackhardt D, 1988, Soc Networks, V10, P359, Doi 10.1016/0378-8733(88)90004-4"
n3872,"Inkpen Ac, 2005, Acad Manage Rev, V30, P146, Doi 10.5465/amr.2005.15281445"
n3873,"Vedovello C, 1997, Technovation, V17, P491, Doi 10.1016/s0166-4972(97)00027-8"
n3874,"Harrison B, 1992, Reg Stud, V26, P469, Doi 10.1080/00343409212331347121"
n3875,"Hansson F, 2005, Technovation, V25, P1039, Doi 10.1016/j.technovation.2004.03.003"
n3876,"Stam W, 2008, Acad Manage J, V51, P97"
n3877,"Molina-morales Fx, 2012, Cuad Econ Dir Empres, V15, P94, Doi 10.1016/j.cede.2011.12.001"
n3878,"Parra-requena G, 2010, Growth Change, V41, P59"
n3879,"Langlois N, 1992, Ind Corp Change, V1, P99"
n3880,"Martin-de-castro G, 2011, J Bus Ethics, V98, P649, Doi 10.1007/s10551-010-0644-5"
n3881,"Pailes Mc, 2014, Am Antiquity, V79, P465"
n3882,"Hunt Rc, 2005, Am Antiquity, V70, P433"
n3883,"Howard Jerry B., 2000, Hohokam Village Revi, P167"
n3884,"Wilcox David R., 1983, Hohokam Ballcourts T, V160"
n3885,"Mitchell Douglas R., 2001, Ancient Burial Pract, P45"
n3886,"Netting R. M., 1993, Smallholders Househo"
n3887,"Drennan Rd, 2010, Fund Issue Archaeol, P45, Doi 10.1007/978-1-4419-6300-0_3"
n3888,"Abbott David R., 2000, Ceramics Community O"
n3889,"Bayman Jm, 1995, J Anthropol Res, V51, P37"
n3890,"Downum Christian E., 1986, Kiva, V51, P219"
n3891,"Gregory David A., 1987, Hohokam Village Site, P183"
n3892,"Haury Emil, 1976, Hohokam Desert Farme"
n3893,"Elson Mark D., 1996, Thesis U Arizona Tuc"
n3894,"Wallace Henry D., 2001, Deadly Landscapes Ca, P239"
n3895,"Blanton Re, 1996, Curr Anthropol, V37, P1, Doi 10.1086/204471"
n3896,"Howard Jerry B., 1987, Hohokam Village Site, P211"
n3897,"Downum Christian E., 1993, Desert River Hohokam, V57"
n3898,"Doelle William H., 1987, Hohokam Village Site, P71"
n3899,"Neitzel Jill E, 1992, Exploring Hohokam Pr, P177"
n3900,"Abbott Dr, 2009, Am Antiquity, V74, P531"
n3901,"Crown Patricia L., 1985, Kiva, V2, P75"
n3902,"Downum Christian E., 2007, Trincheras Sites Tim"
n3903,"Rautman Ae, 1998, Am Antiquity, V63, P325, Doi 10.2307/2694701"
n3904,"Howard Ann V., 1983, Thesis Arizona State"
n3905,"Fish Suzanne K., 1984, Prehistoric Agr Stra, V33"
n3906,"Mabry Jonathan B., 2000, Hohokam Village Revi, P37"
n3907,"Kadushin C, 2004, Soc Networks, V26, P75, Doi 10.1016/j.socnet.2004.01.009"
n3908,"Fish Suzanne K., 1992, Marana Community Hoh, V56, P20"
n3909,"Doelle William H., 1986, Hohokam Settlement P"
n3910,"Craig Douglas B., 2007, Durable House House, P463"
n3911,"Rice Glen E, 1987, Studies Hohokam Comm, V15, P249"
n3912,"Fish Paul R., 1994, J Archaeol Res, V2, P3, Doi 10.1007/bf02230096"
n3913,"Gregory David A., 1985, P 1983 Hoh S 1, P373"
n3914,"Cook Sf, 1972, Prehistoric Demograp, V16"
n3915,"Pailes Matthew C, 2011, J Arizona Archaeolog, V1, P197"
n3916,"Elson Mark D., 2000, Alternative Leadersh, P117"
n3917,"Shapiro J., 2005, Space Syntax Anal Ar"
n3918,"Downum Christian E., 1995, Archaeological Inves, V17, P1155"
n3919,"Bernard-shaw Mary, 1983, Hohokam Archaeology, Vviii, P373"
n3920,"Gregory Da, 1991, Chaco Hohokam Prehis, P159"
n3921,"Wilcox David R., 2008, J Sw, V50, P105"
n3922,"Henderson Kathleen T., 2004, Hohokam Farming Salt, V43, P167"
n3923,"Aguirre Yjino, 1994, Echoes Conquistadore"
n3924,"Brandes U, 2008, Soc Networks, V30, P136, Doi 10.1016/j.socnet.2007.11.001"
n3925,"Doyel David E., 2000, Hohokam Village Revi, P221"
n3926,"Hayden Brian, 1982, J Anthropol Archaeol, V1, P132, Doi 10.1016/0278-4165(82)90018-6"
n3927,"Netting Rm, 1982, Am Behav Sci, V25, P641, Doi 10.1177/000276482025006004"
n3928,"Knoke D., 1983, Appl Network Anal, P195"
n3929,"Bradley Ba, 1993, J Field Archaeol, V20, P23, Doi 10.2307/530352"
n3930,"Neitzel Jill E., 1984, Adv Archaeological M, V7, P[39, 56], Doi Doi 10.1016/b978-0-12-003107-8.50007-4"
n3931,"Nicholas Linda, 1981, Thesis Arizona State"
n3932,"Valente Tw, 1998, Soc Networks, V20, P89, Doi 10.1016/s0378-8733(97)00007-5"
n3933,"Feinman G. M., 1995, Fdn Social Inequalit, P255"
n3934,"Doyel David E., 1987, Hohokam Village Site, P171"
n3935,"Wilcox David R., 1999, Casas Grandes World, P93"
n3936,"Knappett C, 2011, Archaeology Interact"
n3937,"Borgatti Sp, 1999, Ucinet 6 0 Version 1"
n3938,"Mcguire Randall H, 2007, Trincheras Sites Tim"
n3939,"Hunt Rc, 1988, J Anthropol Res, V44, P335"
n3940,"Wallace Henry D., 2003, Roots Sedentism Arch, V29, P371"
n3941,"Freeman Lc, 1980, Qual Quant, V14, P585"
n3942,"Gladwin Harold S., 1937, Excavations Snaketow, V25"
n3943,"Lorenz Max O., 1905, Publications Am Stat, V9, P202"
n3944,"Wilk Richard R., 1984, Households Comp Hist, P1"
n3945,"Foster Michael S., 2003, Centuries Decline Ho, P24"
n3946,"Wilcox David R, 1991, Chaco Hohokam Prehis, P253"
n3947,"Fish Suzanne K., 2015, Hohokam Trajectories"
n3948,"Huntington Frederick W., 1986, Archaeological Inves, V5, P79"
n3949,"Wilcox David R., 1981, Snaketown Revisited, V155"
n3950,"Harry Karen G., 2000, Alternative Leadersh, P136"
n3951,"Henderson Kathleen T., 1987, Hohokam Village Site, P97"
n3952,"Doyel De, 1991, Am Fdn N W, V1, P231"
n3953,"Abbott Dr, 2006, J Field Archaeol, V31, P285"
n3954,"Golitko M, 2012, Antiquity, V86, P507"
n3955,"Mills Bj, 2013, P Natl Acad Sci Usa, V110, P5785, Doi 10.1073/pnas.1219966110"
n3956,"Craig Douglas B., 2001, Grewe Archaeological, Viii, P116"
n3957,"Katzer Keith, 1993, Desert River Hohokam, V57, P91"
n3958,"Freeman Lc, 1991, Soc Networks, V13, P141, Doi 10.1016/0378-8733(91)90017-n"
n3959,"Fish Paul R., 2000, Hohokam Village Revi, P245"
n3960,"Abbott Dr, 2006, N Am Archaeol, V27, P285, Doi 10.2190/c407-11q2-6051-14r3"
n3961,"Hillier B, 1984, Social Logic Space"
n3962,"Wilcox D. R., 1994, Themes Sw Prehistory, P211"
n3963,"Mcguire Randall H, 1983, Adv Archaeological M, V6, P91"
n3964,"Nyerges Endre A., 1992, Am Anthropol, V94, P860"
n3965,"Abrams Elliot M., 1989, Archaeological Metho, V1, P47"
n3966,"Borgatti Stephen P., 1995, Connections, V18, P112"
n3967,"Crown Pl, 1987, J Field Archaeol, V14, P147, Doi 10.2307/530137"
n3968,"Conceicao P., 2000, Young Persons Guide"
n3969,"Fish Suzanne K., 2000, Alternative Leadersh, P154"
n3970,"Hill Brett J., 2004, Am Antiquity, P689"
n3971,"Henderson Kathleen T., 2001, Grewe Archaeological, V99-1, P51"
n3972,"Theil H., 1967, Ec Inform Theory"
n3973,"Martinez-torres Md, 2014, Asian J Technol Inno, V22, P114, Doi 10.1080/19761597.2014.912577"
n3974,"West J, 2008, Ind Innov, V15, P223, Doi 10.1080/13662710802033734"
n3975,"Johnson C. M., 2001, Internet And Higher Education, V4, P45, Doi 10.1016/s1096-7516(01)00047-1"
n3976,"Applewhite A, 2003, Ieee Software, V20, P88, Doi 10.1109/ms.2003.1207484"
n3977,"Shang Ra, 2006, Internet Res, V16, P398, Doi 10.1108/10662240610690025"
n3978,"Kuk G, 2006, Manage Sci, V52, P1031, Doi 10.1287/mnsc.1060.0551"
n3979,"Toral Sl, 2010, Iet Intell Transp Sy, V4, P201, Doi 10.1049/iet-its.2009.0102"
n3980,"Aksulu A, 2010, J Assoc Inf Syst, V11, P576"
n3981,"Hildreth Pm, 2002, Inform Res, V8"
n3982,"Gambardella A, 2006, Res Policy, V35, P875, Doi 10.1016/j.respol.2006.04.004"
n3983,"Bonner P. D., 2000, Organ Sci, V11, P538"
n3984,"Stefanone Ma, 2008, Behav Inform Technol, V27, P97, Doi 10.1080/01449290600802429"
n3985,"Preece J, 2001, Behav Inform Technol, V20, P347, Doi 10.1080/01449290110084683"
n3986,"Toral Sl, 2009, Behav Inform Technol, V28, P405, Doi 10.1080/01449290903121394"
n3987,"Crowston K., 2002, Iee Proceedings-software, V149, P3, Doi 10.1049/ip-sen:20020197"
n3988,"Open Source Initiative, 1999, Op Sourc Def"
n3989,"Lee Yg, 2009, Asian J Technol Inno, V17, P57, Doi 10.1080/19761597.2009.9668666"
n3990,"Allee V., 2000, Od Practitioner, V32, P1"
n3991,"Ardichvili A., 2003, Journal Of Knowledge Management, V7, P64, Doi 10.1108/13673270310463626"
n3992,"Sowe S, 2006, Inform Software Tech, V48, P1025, Doi 10.1016/j.infsof.2005.12.019"
n3993,"Rheingold H., 1993, Virtual Community Ho"
n3994,"Koh J, 2004, Expert Syst Appl, V26, P155, Doi 10.1016/s0957-4174(03)00116-7"
n3995,"Toral Sl, 2009, Internet Res, V19, P378, Doi 10.1108/10662240910981353"
n3996,"Chairatana Pa, 2009, Asian J Technol Inno, V17, P143, Doi 10.1080/19761597.2009.9668670"
n3997,"Knock N., 2001, Ieee T Professional, V44, P267, Doi Doi 10.1109/47.968108"
n3998,"Tsang D, 2013, Asian J Technol Inno, V21, P237, Doi 10.1080/19761597.2013.866315"
n3999,"Martinez-torres Mr, 2010, Internet Res, V20, P72, Doi 10.1108/10662241011020842"
n4000,"Capra E, 2008, Ieee T Software Eng, V34, P765, Doi 10.1109/tse.2008.68"
n4001,"Martinez-torres Mr, 2010, Int J Technol Manage, V49, P107, Doi 10.1504/ijtm.2010.029413"
n4002,"Toral Sl, 2010, Inform Software Tech, V52, P296, Doi 10.1016/j.infsof.2009.10.007"
n4003,"Mateos-garcia J, 2008, Inf Econ Policy, V20, P333, Doi [10.1016/j.infoecopol.2008.06.001, 10.1016/j.infoecopo1.2008.06.001]"
n4004,"West J, 2008, Ind Innov, V15, P145, Doi 10.1080/13662710801970142"
n4005,"Yun S, 2013, Asian J Technol Inno, V21, P277, Doi 10.1080/19761597.2013.866310"
n4006,"Intarakumnerd P., 2005, Asian J Technol Inno, V13, P23, Doi 10.1080/19761597.2005.9668607"
n4007,"Martinez-torres Mr, 2013, Expert Syst Appl, V40, P2503, Doi 10.1016/j.eswa.2012.10.070"
n4008,"Nooy W., 2005, Exploratory Network"
n4009,"Gallardo S, 2007, Ieee T Educ, V50, P129, Doi 10.1109/te.2007.893173"
n4010,"Barge-gil A, 2010, Ind Innov, V17, P577, Doi 10.1080/13662716.2010.530839"
n4011,"Jones G., 2001, P 8 Ifip C Hum Comp"
n4012,"Toral Sl, 2009, J Univers Comput Sci, V15, P648"
n4013,"Wenger E., 1998, Communities Practice"
n4014,"Lussier S, 2004, Ieee Software, V21, P68, Doi 10.1109/ms.2004.1259222"
n4015,"Wu Q., 2006, Asian J Technol Inno, V14, P117, Doi 10.1080/19761597.2006.9668621"
n4016,"Kogut B., 2000, Emergence E Innovati"
n4017,"Martinez-torres Mr, 2010, Expert Syst Appl, V37, P4948, Doi 10.1016/j.eswa.2009.12.019"
n4018,"Rencher A. G., 2002, Wiley Series Probabi"
n4019,"Ye Yw, 2003, Proc Int Conf Softw, P419"
n4020,"Dinh-trong Tt, 2005, Ieee T Software Eng, V31, P481, Doi 10.1109/tse.2005.73"
n4021,"Gruber M, 2006, Int J Technol Manage, V33, P356, Doi 10.1504/ijtm.2006.009249"
n4022,"Bonaccorsi A, 2003, Res Policy, V32, P1243, Doi 10.1016/s0048-7333(03)00051-9"
n4023,"Bierbach D, 2014, Behav Ecol Sociobiol, V68, P935, Doi 10.1007/s00265-014-1706-y"
n4024,"Bisazza A, 2001, Behav Ecol, V12, P59"
n4025,"Plath M, 2008, Behaviour, V145, P73, Doi 10.1163/156853908782687241"
n4026,"Connell Jh, 1978, Science, V199, P1302, Doi 10.1126/science.199.4335.1302"
n4027,"Dominey Wj, 1980, Nature, V284, P546, Doi 10.1038/284546a0"
n4028,"Taborsky M, 2010, Animal Behaviour: Evolution And Mechanisms, P537, Doi 10.1007/978-3-642-02624-9_18"
n4029,"Griffiths Sw, 1997, Anim Behav, V53, P945, Doi 10.1006/anbe.1996.0315"
n4030,"Kodricbrown A, 1986, Behav Ecol Sociobiol, V19, P425, Doi 10.1007/bf00300545"
n4031,"Parzefall J, 1979, Z Tierpsychol, V50, P399"
n4032,"Berglund A, 1996, Biol J Linn Soc, V58, P385, Doi 10.1111/j.1095-8312.1996.tb01442.x"
n4033,"Reynolds Jd, 1993, Anim Behav, V45, P145, Doi 10.1006/anbe.1993.1013"
n4034,"Sih A, 2009, Behav Ecol Sociobiol, V63, P975, Doi 10.1007/s00265-009-0725-6"
n4035,"Tobler M, 2008, Naturwissenschaften, V95, P775, Doi 10.1007/s00114-008-0382-z"
n4036,"Borowsky Rl, 1987, Copeia, P782, Doi 10.2307/1445674"
n4037,"Brown Culum, 2001, Animal Cognition, V4, P109, Doi 10.1007/s100710100105"
n4038,"Dugatkin La, 2007, Biology Lett, V3, P614, Doi 10.1098/rsbl.2007.0423"
n4039,"Bateman Aj, 1948, Heredity, V2, P349, Doi 10.1038/hdy.1948.21"
n4040,"Travis J, 1989, Anim Behav, V38, P1001, Doi 10.1016/s0003-3472(89)80139-3"
n4041,"Sefc Km, 2009, Mol Ecol, V18, P3508, Doi 10.1111/j.1365-294x.2009.04295.x"
n4042,"Plath M, 2004, Behav Ecol Sociobiol, V55, P596, Doi 10.1007/s00265-003-0750-9"
n4043,"Gross Mr, 1985, Nature, V313, P47, Doi 10.1038/313047a0"
n4044,"Plath M, 2003, Behav Ecol Sociobiol, V54, P303, Doi 10.1007/s00265-003-0625-0"
n4045,"Plath M, 2010, Biology Of Subterranean Fishes, P281"
n4046,"Kallman K.d., 1989, P163"
n4047,"Maynard-smith J., 1982, Evolution Theory Gam"
n4048,"Tatarenkov A, 2008, Mol Ecol, V17, P4522, Doi 10.1111/j.1365-294x.2008.03936.x"
n4049,"Morris Mr, 1992, Copeia, P1074"
n4050,"Riesch R, 2011, J Evolution Biol, V24, P596, Doi 10.1111/j.1420-9101.2010.02194.x"
n4051,"Sinervo B, 1996, Nature, V380, P240, Doi 10.1038/380240a0"
n4052,"Kelley Jl, 1999, Nature, V401, P661, Doi 10.1038/44314"
n4053,"Miller R.r., 2006, Freshwater Fishes Me"
n4054,"Dingemanse Nj, 2010, Philos T R Soc B, V365, P3947, Doi 10.1098/rstb.2010.0221"
n4055,"Wilson Adm, 2014, Fish Fish, V15, P676, Doi 10.1111/faf.12046"
n4056,"Ryan Mj, 1992, Am Nat, V139, P21, Doi 10.1086/285311"
n4057,"Wong Bbm, 2005, Biol Rev, V80, P559, Doi 10.1017/s1464793105006809"
n4058,"Witte K, 2002, Anim Behav, V63, P943, Doi 10.1006/anbe.2001.1982"
n4059,"Cornwallis Ck, 2010, Trends Ecol Evol, V25, P145, Doi 10.1016/j.tree.2009.09.008"
n4060,"Makowicz Am, 2013, Anim Behav, V85, P569, Doi 10.1016/j.anbehav.2012.12.016"
n4061,"Morris Mr, 1992, Copeia, P980, Doi 10.2307/1446627"
n4062,"Beaugrand J, 1991, Anim Behav, V41, P417, Doi 10.1016/s0003-3472(05)80842-5"
n4063,"Schartl M, 1993, P Natl Acad Sci Usa, V90, P7064, Doi 10.1073/pnas.90.15.7064"
n4064,"Gowaty Pa, 2012, P Natl Acad Sci Usa, V109, P11740, Doi 10.1073/pnas.1207851109"
n4065,"Zimmerer Ej, 1989, Evolution, V43, P1298, Doi 10.2307/2409364"
n4066,"Niemeitz Andreas, 2002, Acta Ethologica, V5, P45, Doi 10.1007/s10211-002-0065-2"
n4067,"Kohler A, 2011, Behav Ecol Sociobiol, V65, P1513, Doi 10.1007/s00265-011-1161-y"
n4068,"Magellan K, 2007, Anim Behav, V74, P1545, Doi 10.1016/j.anbehav.2007.03.015"
n4069,"Walling Ca, 2010, Behav Ecol Sociobiol, V64, P541, Doi 10.1007/s00265-009-0869-4"
n4070,"Bierbach D, 2011, Biol Letters, V7, P349, Doi 10.1098/rsbl.2010.0982"
n4071,"Croft Dp, 2003, Oikos, V100, P429, Doi 10.1034/j.1600-0706.2003.12023.x"
n4072,"Lampert Kp, 2010, Curr Biol, V20, P1729, Doi 10.1016/j.cub.2010.08.029"
n4073,"Parzefal.j, 1969, Behaviour, V33, P1, Doi 10.1163/156853969x00297"
n4074,"Bisazza A, 1993, Mar Behav Physiol, V23, P257"
n4075,"Hunt J, 2009, J Evolution Biol, V22, P13, Doi 10.1111/j.1420-9101.2008.01633.x"
n4076,"Erbeldingdenk C, 1994, Behav Genet, V24, P95, Doi 10.1007/bf01067933"
n4077,"Trexler Jc, 1994, Oikos, V69, P250, Doi 10.2307/3546145"
n4078,"Qvarnstrom A, 1998, Trends Ecol Evol, V13, P498, Doi 10.1016/s0169-5347(98)01513-4"
n4079,"Bierbach D, 2012, Int J Evol Biol, Doi Doi 10.1155/2012/148745"
n4080,"Cade Wh, 1981, Science, V212, P563, Doi 10.1126/science.212.4494.563"
n4081,"Gross Mr, 1996, Trends Ecol Evol, V11, P92, Doi 10.1016/0169-5347(96)81050-0"
n4082,"Trexler Jc, 1990, Evolution, V44, P157, Doi 10.2307/2409531"
n4083,"Bierbach David, 2013, F1000res, V2, P75, Doi 10.12688/f1000research.2-75.v2"
n4084,"Dormann Cf, 2007, Ecography, V30, P609, Doi 10.1111/j.2007.0906-7590.05171.x"
n4085,"Plath M, 2010, Bmc Evol Biol, V10, Doi 10.1186/1471-2148-10-256"
n4086,"Girndt A, 2012, Anim Biol, V62, P245, Doi 10.1163/157075611x618192"
n4087,"Parker Ga, 1974, J Theor Biol, V47, P223, Doi 10.1016/0022-5193(74)90111-8"
n4088,"Pocklington R, 1995, Anim Behav, V49, P1122, Doi 10.1006/anbe.1995.0141"
n4089,"Qvarnstrom A, 2001, Trends Ecol Evol, V16, P5, Doi 10.1016/s0169-5347(00)02030-9"
n4090,"Becher Sa, 2004, P Roy Soc B-biol Sci, V271, P1009, Doi 10.1098/rspb.2004.2701"
n4091,"Newman Mej, 2004, Phys Rev E, V70, Doi 10.1103/physreve.70.056131"
n4092,"Bierbach D, 2011, Bmc Evol Biol, V11, Doi 10.1186/1471-2148-11-190"
n4093,"Martinez-torres Mr, 2014, Technol Anal Strateg, V26, P435, Doi 10.1080/09537325.2013.851378"
n4094,"Lambert D, 1992, Technometrics, V34, P1, Doi 10.2307/1269547"
n4095,"Laursen K, 2006, Strategic Manage J, V27, P131, Doi 10.1002/smj.507"
n4096,"Clausen Th, 2013, Technol Anal Strateg, V25, P57, Doi 10.1080/09537325.2012.751009"
n4097,"Morrison Pd, 2004, Res Policy, V33, P351, Doi 10.1016/j.respol.2003.09.007"
n4098,"Leimeister J. M., 2010, Business Inform Syst, V52, P239"
n4099,"Lin Cl, 2010, Ieee Internet Comput, V14, P41, Doi 10.1109/mic.2010.51"
n4100,"Martinez-torres Mr, 2013, Behav Inform Technol, V32, P532, Doi 10.1080/0144929x.2011.624634"
n4101,"Von Hippel E., 1988, Sources Innovation"
n4102,"Galbraith B, 2011, Technol Anal Strateg, V23, P1, Doi 10.1080/09537325.2011.537084"
n4103,"Martinez-torres Mr, 2012, Expert Syst Appl, V39, P13182, Doi 10.1016/j.eswa.2012.05.083"
n4104,"Di Gangi Pm, 2009, Decis Support Syst, V48, P303, Doi 10.1016/j.dss.2009.04.004"
n4105,"Banerjee P, 2010, Computer, V43, P88, Doi 10.1109/mc.2010.322"
n4106,"Mahr D, 2012, Res Policy, V41, P167, Doi 10.1016/j.respol.2011.08.006"
n4107,"Jeppesen Lb, 2010, Organ Sci, V21, P1016, Doi 10.1287/orsc.1090.0491"
n4108,"Jang Ty, 2005, J Transp Eng-asce, V131, P444, Doi 10.1061/(asce)0733-947x(2005)131:6(444)"
